path,spoken_language,signed_language,start,end,words,glosses,priority
vsl/ca62m.pose,vi,vsl,0,0,cầm,cầm,0
vsl/ca62n_kho6ng#.pose,vi,vsl,0,0,cần không#,cần không#,0
vsl/ca62n_tho7.pose,vi,vsl,0,0,cần thơ,cần thơ,0
vsl/ca62u_ho6n.pose,vi,vsl,0,0,cầu hôn,cầu hôn,0
vsl/ca62u_lo6ng.pose,vi,vsl,0,0,cầu lông,cầu lông,0
vsl/ca62u_thang.pose,vi,vsl,0,0,cầu thang,cầu thang,0
vsl/ca62u_thang_ma1y.pose,vi,vsl,0,0,cầu thang máy,cầu thang máy,0
vsl/ca62u_vo62ng.pose,vi,vsl,0,0,cầu vồng,cầu vồng,0
vsl/ca65n_thi5.pose,vi,vsl,0,0,cận thị,cận thị,0
vsl/ca6m.pose,vi,vsl,0,0,câm,câm,0
vsl/ca6n.pose,vi,vsl,0,0,cân,cân,0
vsl/ca6n_na85ng.pose,vi,vsl,0,0,cân nặng,cân nặng,0
vsl/ca6u_ca1.pose,vi,vsl,0,0,câu cá,câu cá,0
vsl/ca6u_d9o61.pose,vi,vsl,0,0,câu đố,câu đố,0
vsl/ca6y.pose,vi,vsl,0,0,cây,cây,0
vsl/ca6y_a8n_qua3.pose,vi,vsl,0,0,cây ăn quả,cây ăn quả,0
vsl/ca6y_ca3nh.pose,vi,vsl,0,0,cây cảnh,cây cảnh,0
vsl/ca6y_cau.pose,vi,vsl,0,0,cây cau,cây cau,0
vsl/ca6y_co63_thu5.pose,vi,vsl,0,0,cây cổ thụ,cây cổ thụ,0
vsl/ca6y_d9a.pose,vi,vsl,0,0,cây đa,cây đa,0
vsl/ca6y_d9ay.pose,vi,vsl,0,0,cây đay,cây đay,0
vsl/ca6y_ga65y.pose,vi,vsl,0,0,cây gậy,cây gậy,0
vsl/ca6y_thuo61c.pose,vi,vsl,0,0,cây thuốc,cây thuốc,0
vsl/ca6y_tre.pose,vi,vsl,0,0,cây tre,cây tre,0
vsl/ca6y_tro62ng.pose,vi,vsl,0,0,cây trồng,cây trồng,0
vsl/ca6y_xanh.pose,vi,vsl,0,0,cây xanh,cây xanh,0
vsl/ca81m_tra5i.pose,vi,vsl,0,0,cắm trại,cắm trại,0
vsl/ca81n.pose,vi,vsl,0,0,cắn,cắn,0
vsl/ca81t_bao_quy_d9a62u.pose,vi,vsl,0,0,cắt bao quy đầu,cắt bao quy đầu,0
vsl/ca81t_lo6ng_mu4i.pose,vi,vsl,0,0,cắt lông mũi,cắt lông mũi,0
vsl/ca83ng_cha6n.pose,vi,vsl,0,0,cẳng chân,cẳng chân,0
vsl/ca85p_nhie65t_d9o65.pose,vi,vsl,0,0,cặp nhiệt độ,cặp nhiệt độ,0
vsl/ca85p_sa1ch.pose,vi,vsl,0,0,cặp sách,cặp sách,0
vsl/ca8m_thu2.pose,vi,vsl,0,0,căm thù,căm thù,0
vsl/ca8ng_tha83ng.pose,vi,vsl,0,0,căng thẳng,căng thẳng,0
vsl/cai_su74a.pose,vi,vsl,0,0,cai sữa,cai sữa,0
vsl/cam.pose,vi,vsl,0,0,cam,cam,0
vsl/can_thie65p.pose,vi,vsl,0,0,can thiệp,can thiệp,0
vsl/cao.pose,vi,vsl,0,0,cao,cao,0
vsl/cao_ba82ng.pose,vi,vsl,0,0,cao bằng,cao bằng,0
vsl/cao_d9o65.pose,vi,vsl,0,0,cao độ,cao độ,0
vsl/cao_nguye6n.pose,vi,vsl,0,0,cao nguyên,cao nguyên,0
vsl/cao_ta62ng.pose,vi,vsl,0,0,cao tầng,cao tầng,0
vsl/cao_tha61p.pose,vi,vsl,0,0,cao thấp,cao thấp,0
vsl/cay.pose,vi,vsl,0,0,cay,cay,0
vsl/ca_ha1t.pose,vi,vsl,0,0,ca hát,ca hát,0
vsl/cha.pose,vi,vsl,0,0,cha,cha,0
vsl/cha1o.pose,vi,vsl,0,0,cháo,cháo,0
vsl/cha1o_su7o72n.pose,vi,vsl,0,0,cháo sườn,cháo sườn,0
vsl/cha1t.pose,vi,vsl,0,0,chát,chát,0
vsl/cha1u.pose,vi,vsl,0,0,cháu,cháu,0
vsl/cha1u_ga1i.pose,vi,vsl,0,0,cháu gái,cháu gái,0
vsl/cha1u_no65i.pose,vi,vsl,0,0,cháu nội,cháu nội,0
vsl/cha1y.pose,vi,vsl,0,0,cháy,cháy,0
vsl/cha2o.pose,vi,vsl,0,0,chào,chào,0
vsl/cha2o_co72.pose,vi,vsl,0,0,chào cờ,chào cờ,0
vsl/cha2y.pose,vi,vsl,0,0,chày,chày,0
vsl/cha2_co5.pose,vi,vsl,0,0,chà cọ,chà cọ,0
vsl/cha3o.pose,vi,vsl,0,0,chảo,chảo,0
vsl/cha3y_ma1u.pose,vi,vsl,0,0,chảy máu,chảy máu,0
vsl/cha3y_ma1u_mu4i.pose,vi,vsl,0,0,chảy máu mũi,chảy máu mũi,0
vsl/cha3_ca1.pose,vi,vsl,0,0,chả cá,chả cá,0
vsl/cha5y.pose,vi,vsl,0,0,chạy,chạy,0
vsl/cha5y_ba2n.pose,vi,vsl,0,0,chạy bàn,chạy bàn,0
vsl/cha5y_cha65m.pose,vi,vsl,0,0,chạy chậm,chạy chậm,0
vsl/cha5y_nhanh.pose,vi,vsl,0,0,chạy nhanh,chạy nhanh,0
vsl/cha61n_thu7o7ng_co65t_so61ng.pose,vi,vsl,0,0,chấn thương cột sống,chấn thương cột sống,0
vsl/cha61t.pose,vi,vsl,0,0,chất,chất,0
vsl/cha61t_be1o.pose,vi,vsl,0,0,chất béo,chất béo,0
vsl/cha61t_bo65t_d9u7o72ng.pose,vi,vsl,0,0,chất bột đường,chất bột đường,0
vsl/cha61t_bo6i_tro7n.pose,vi,vsl,0,0,chất bôi trơn,chất bôi trơn,0
vsl/cha61t_xo7.pose,vi,vsl,0,0,chất xơ,chất xơ,0
vsl/cha65m_cha5p.pose,vi,vsl,0,0,chậm chạp,chậm chạp,0
vsl/cha65t_cho65i.pose,vi,vsl,0,0,chật chội,chật chội,0
vsl/cha6n.pose,vi,vsl,0,0,chân,chân,0
vsl/cha6n_dung.pose,vi,vsl,0,0,chân dung,chân dung,0
vsl/cha6n_nu1i.pose,vi,vsl,0,0,chân núi,chân núi,0
vsl/cha6n_tay.pose,vi,vsl,0,0,chân tay,chân tay,0
vsl/cha6n_vi5t.pose,vi,vsl,0,0,chân vịt,chân vịt,0
vsl/cha8m_ho5c.pose,vi,vsl,0,0,chăm học,chăm học,0
vsl/cha8m_so1c.pose,vi,vsl,0,0,chăm sóc,chăm sóc,0
vsl/cha8m_so1c_cuo61i_d9o72i.pose,vi,vsl,0,0,chăm sóc cuối đời,chăm sóc cuối đời,0
vsl/cha8n_(me62n).pose,vi,vsl,0,0,chăn (mền),chăn (mền),0
vsl/chai_nu7o71c.pose,vi,vsl,0,0,chai nước,chai nước,0
vsl/chanh.pose,vi,vsl,0,0,chanh,chanh,0
vsl/chanh_no1ng.pose,vi,vsl,0,0,chanh nóng,chanh nóng,0
vsl/chat.pose,vi,vsl,0,0,chat,chat,0
vsl/che61t.pose,vi,vsl,0,0,chết,chết,0
vsl/chi1nh_phu3.pose,vi,vsl,0,0,chính phủ,chính phủ,0
vsl/chi1nh_quye62n.pose,vi,vsl,0,0,chính quyền,chính quyền,0
vsl/chi1nh_sa1ch.pose,vi,vsl,0,0,chính sách,chính sách,0
vsl/chi1nh_tri5.pose,vi,vsl,0,0,chính trị,chính trị,0
vsl/chi1nh_xa1c.pose,vi,vsl,0,0,chính xác,chính xác,0
vsl/chi2a_kho1a.pose,vi,vsl,0,0,chìa khóa,chìa khóa,0
vsl/chi3nh_hi2nh.pose,vi,vsl,0,0,chỉnh hình,chỉnh hình,0
vsl/chi3_d9i5nh.pose,vi,vsl,0,0,chỉ định,chỉ định,0
vsl/chi5.pose,vi,vsl,0,0,chị,chị,0
vsl/chi5_cho62ng.pose,vi,vsl,0,0,chị chồng,chị chồng,0
vsl/chi5_da6u.pose,vi,vsl,0,0,chị dâu,chị dâu,0
vsl/chi5_ga1i.pose,vi,vsl,0,0,chị gái,chị gái,0
vsl/chi5_ho5.pose,vi,vsl,0,0,chị họ,chị họ,0
vsl/chia_(phe1p_ti1nh_chia).pose,vi,vsl,0,0,chia (phép tính chia),chia (phép tính chia),0
vsl/chie61c_go61i.pose,vi,vsl,0,0,chiếc gối,chiếc gối,0
vsl/chie61n_khu.pose,vi,vsl,0,0,chiến khu,chiến khu,0
vsl/chim.pose,vi,vsl,0,0,chim,chim,0
vsl/chim_cha2o_ma2o.pose,vi,vsl,0,0,chim chào mào,chim chào mào,0
vsl/chim_chi1ch_cho2e.pose,vi,vsl,0,0,chim chích chòe,chim chích chòe,0
vsl/chim_cho1c.pose,vi,vsl,0,0,chim chóc,chim chóc,0
vsl/chim_chuye62n_ca2nh.pose,vi,vsl,0,0,chim chuyền cành,chim chuyền cành,0
vsl/chim_cu1.pose,vi,vsl,0,0,chim cú,chim cú,0
vsl/chim_go4_kie61n.pose,vi,vsl,0,0,chim gõ kiến,chim gõ kiến,0
vsl/chim_phu7o75ng_hoa2ng.pose,vi,vsl,0,0,chim phượng hoàng,chim phượng hoàng,0
vsl/chim_qua5.pose,vi,vsl,0,0,chim quạ,chim quạ,0
vsl/chim_se3.pose,vi,vsl,0,0,chim sẻ,chim sẻ,0
vsl/chim_tri4.pose,vi,vsl,0,0,chim trĩ,chim trĩ,0
vsl/chim_va2nh_khuye6n.pose,vi,vsl,0,0,chim vành khuyên,chim vành khuyên,0
vsl/chim_ve5t.pose,vi,vsl,0,0,chim vẹt,chim vẹt,0
vsl/chi_ho65i.pose,vi,vsl,0,0,chi hội,chi hội,0
vsl/chi_tie61t.pose,vi,vsl,0,0,chi tiết,chi tiết,0
vsl/cho1.pose,vi,vsl,0,0,chó,chó,0
vsl/cho1_be5c_gie6.pose,vi,vsl,0,0,chó bẹc giê,chó bẹc giê,0
vsl/cho5i_ga2.pose,vi,vsl,0,0,chọi gà,chọi gà,0
vsl/cho5i_tra6u.pose,vi,vsl,0,0,chọi trâu,chọi trâu,0
vsl/cho62ng_(vo75_cho62ng).pose,vi,vsl,0,0,chồng (vợ chồng),chồng (vợ chồng),0
vsl/cho63i.pose,vi,vsl,0,0,chổi,chổi,0
vsl/cho6m_cho6m.pose,vi,vsl,0,0,chôm chôm,chôm chôm,0
vsl/cho75_be61n_tha2nh.pose,vi,vsl,0,0,chợ bến thành,chợ bến thành,0
vsl/chong_cho1ng.pose,vi,vsl,0,0,chong chóng,chong chóng,0
vsl/chu1.pose,vi,vsl,0,0,chú,chú,0
vsl/chu1c_mu72ng.pose,vi,vsl,0,0,chúc mừng,chúc mừng,0
vsl/chu1c_te61t.pose,vi,vsl,0,0,chúc tết,chúc tết,0
vsl/chu1ng_em.pose,vi,vsl,0,0,chúng em,chúng em,0
vsl/chu1ng_to6i_(5_ngu7o72i)_d9a5i_tu72.pose,vi,vsl,0,0,chúng tôi ( người) đại từ,chúng tôi ( người) đại từ,0
vsl/chu1ng_to6i_(d9a5i_tu72).pose,vi,vsl,0,0,chúng tôi (đại từ),chúng tôi (đại từ),0
vsl/chu1_re63.pose,vi,vsl,0,0,chú rể,chú rể,0
vsl/chu1_te64u.pose,vi,vsl,0,0,chú tễu,chú tễu,0
vsl/chu1_y1.pose,vi,vsl,0,0,chú ý,chú ý,0
vsl/chu2a.pose,vi,vsl,0,0,chùa,chùa,0
vsl/chu2a_hu7o7ng.pose,vi,vsl,0,0,chùa hương,chùa hương,0
vsl/chu2a_mo65t_co65t.pose,vi,vsl,0,0,chùa một cột,chùa một cột,0
vsl/chu2m_nho.pose,vi,vsl,0,0,chùm nho,chùm nho,0
vsl/chu3_nghi4a_xa4_ho65i.pose,vi,vsl,0,0,chủ nghĩa xã hội,chủ nghĩa xã hội,0
vsl/chu3_ngu74.pose,vi,vsl,0,0,chủ ngữ,chủ ngữ,0
vsl/chu3_nhie65m.pose,vi,vsl,0,0,chủ nhiệm,chủ nhiệm,0
vsl/chu3_ti5ch.pose,vi,vsl,0,0,chủ tịch,chủ tịch,0
vsl/chu5p_x.pose,vi,vsl,0,0,chụp x,chụp x,0
vsl/chu71c_na8ng.pose,vi,vsl,0,0,chức năng,chức năng,0
vsl/chu7o72m_la5nh.pose,vi,vsl,0,0,chườm lạnh,chườm lạnh,0
vsl/chu7o7ng_tri2nh.pose,vi,vsl,0,0,chương trình,chương trình,0
vsl/chua63n_bi5.pose,vi,vsl,0,0,chuẩn bị,chuẩn bị,0
vsl/chuo65t.pose,vi,vsl,0,0,chuột,chuột,0
vsl/chuo6ng.pose,vi,vsl,0,0,chuông,chuông,0
vsl/chuye63n_d9o65ng_d9e62u.pose,vi,vsl,0,0,chuyển động đều,chuyển động đều,0
vsl/chuye63n_d9o65ng_quay.pose,vi,vsl,0,0,chuyển động quay,chuyển động quay,0
vsl/chuye65n_tro2.pose,vi,vsl,0,0,chuyện trò,chuyện trò,0
vsl/chuye6n_ca62n.pose,vi,vsl,0,0,chuyên cần,chuyên cần,0
vsl/chuye6n_gia.pose,vi,vsl,0,0,chuyên gia,chuyên gia,0
vsl/co2i_xu7o7ng.pose,vi,vsl,0,0,còi xương,còi xương,0
vsl/co3.pose,vi,vsl,0,0,cỏ,cỏ,0
vsl/co6.pose,vi,vsl,0,0,cô,cô,0
vsl/co61m.pose,vi,vsl,0,0,cốm,cốm,0
vsl/co61p_xe.pose,vi,vsl,0,0,cốp xe,cốp xe,0
vsl/co61_d9i5nh.pose,vi,vsl,0,0,cố định,cố định,0
vsl/co61_ga81ng.pose,vi,vsl,0,0,cố gắng,cố gắng,0
vsl/co62n.pose,vi,vsl,0,0,cồn,cồn,0
vsl/co62n_(ru7o75u).pose,vi,vsl,0,0,cồn (rượu),cồn (rượu),0
vsl/co63.pose,vi,vsl,0,0,cổ,cổ,0
vsl/co63_cha6n.pose,vi,vsl,0,0,cổ chân,cổ chân,0
vsl/co63_d9a5i.pose,vi,vsl,0,0,cổ đại,cổ đại,0
vsl/co63_ho5ng.pose,vi,vsl,0,0,cổ họng,cổ họng,0
vsl/co63_tay.pose,vi,vsl,0,0,cổ tay,cổ tay,0
vsl/co65t_co72.pose,vi,vsl,0,0,cột cờ,cột cờ,0
vsl/co65t_so61ng.pose,vi,vsl,0,0,cột sống,cột sống,0
vsl/co6ng_ba82ng.pose,vi,vsl,0,0,công bằng,công bằng,0
vsl/co6ng_co65ng.pose,vi,vsl,0,0,công cộng,công cộng,0
vsl/co6ng_nghie65p.pose,vi,vsl,0,0,công nghiệp,công nghiệp,0
vsl/co6ng_ta1c_xa4_ho65i.pose,vi,vsl,0,0,công tác xã hội,công tác xã hội,0
vsl/co6ng_ta81c.pose,vi,vsl,0,0,công tắc,công tắc,0
vsl/co6ng_thu71c.pose,vi,vsl,0,0,công thức,công thức,0
vsl/co6ng_tru7o72ng.pose,vi,vsl,0,0,công trường,công trường,0
vsl/co6ng_u7o71c.pose,vi,vsl,0,0,công ước,công ước,0
vsl/co6ng_va8n.pose,vi,vsl,0,0,công văn,công văn,0
vsl/co6ng_vie65c.pose,vi,vsl,0,0,công việc,công việc,0
vsl/co6_da6u.pose,vi,vsl,0,0,cô dâu,cô dâu,0
vsl/co6_gia1o.pose,vi,vsl,0,0,cô giáo,cô giáo,0
vsl/co6_vy_(covid).pose,vi,vsl,0,0,cô vy (covid),cô vy (covid),0
vsl/co7.pose,vi,vsl,0,0,cơ,cơ,0
vsl/co72_d9o3_sao_va2ng.pose,vi,vsl,0,0,cờ đỏ sao vàng,cờ đỏ sao vàng,0
vsl/co7m.pose,vi,vsl,0,0,cơm,cơm,0
vsl/co7m_bi2nh_da6n.pose,vi,vsl,0,0,cơm bình dân,cơm bình dân,0
vsl/co7m_rang.pose,vi,vsl,0,0,cơm rang,cơm rang,0
vsl/co7_quan_(co7_the63).pose,vi,vsl,0,0,cơ quan (cơ thể),cơ quan (cơ thể),0
vsl/co7_quan_sinh_du5c.pose,vi,vsl,0,0,cơ quan sinh dục,cơ quan sinh dục,0
vsl/co7_quan_sinh_du5c_nam.pose,vi,vsl,0,0,cơ quan sinh dục nam,cơ quan sinh dục nam,0
vsl/co7_quan_sinh_du5c_nu74.pose,vi,vsl,0,0,cơ quan sinh dục nữ,cơ quan sinh dục nữ,0
vsl/co7_va6n.pose,vi,vsl,0,0,cơ vân,cơ vân,0
vsl/coi_(xem).pose,vi,vsl,0,0,coi (xem),coi (xem),0
vsl/cong.pose,vi,vsl,0,0,cong,cong,0
vsl/con_ba1o.pose,vi,vsl,0,0,con báo,con báo,0
vsl/con_bo2.pose,vi,vsl,0,0,con bò,con bò,0
vsl/con_bu7o7m_bu7o71m.pose,vi,vsl,0,0,con bươm bướm,con bươm bướm,0
vsl/con_ca1i.pose,vi,vsl,0,0,con cái,con cái,0
vsl/con_ca1_sa61u.pose,vi,vsl,0,0,con cá sấu,con cá sấu,0
vsl/con_cha6u_cha61u.pose,vi,vsl,0,0,con châu chấu,con châu chấu,0
vsl/con_cho1.pose,vi,vsl,0,0,con chó,con chó,0
vsl/con_cho62n.pose,vi,vsl,0,0,con chồn,con chồn,0
vsl/con_chuo62n_chuo62n.pose,vi,vsl,0,0,con chuồn chuồn,con chuồn chuồn,0
vsl/con_chuo65t.pose,vi,vsl,0,0,con chuột,con chuột,0
vsl/con_chuo65t_nha81t.pose,vi,vsl,0,0,con chuột nhắt,con chuột nhắt,0
vsl/con_co1c.pose,vi,vsl,0,0,con cóc,con cóc,0
vsl/con_co5p.pose,vi,vsl,0,0,con cọp,con cọp,0
vsl/con_cua.pose,vi,vsl,0,0,con cua,con cua,0
vsl/con_d9e3.pose,vi,vsl,0,0,con đẻ,con đẻ,0
vsl/con_d9om_d9o1m.pose,vi,vsl,0,0,con đom đóm,con đom đóm,0
vsl/con_da6u.pose,vi,vsl,0,0,con dâu,con dâu,0
vsl/con_dao.pose,vi,vsl,0,0,con dao,con dao,0
vsl/con_de61.pose,vi,vsl,0,0,con dế,con dế,0
vsl/con_e61ch.pose,vi,vsl,0,0,con ếch,con ếch,0
vsl/con_ga1i.pose,vi,vsl,0,0,con gái,con gái,0
vsl/con_ga61u.pose,vi,vsl,0,0,con gấu,con gấu,0
vsl/con_gia1n.pose,vi,vsl,0,0,con gián,con gián,0
vsl/con_giun.pose,vi,vsl,0,0,con giun,con giun,0
vsl/con_hu7o7u.pose,vi,vsl,0,0,con hươu,con hươu,0
vsl/con_khi3.pose,vi,vsl,0,0,con khỉ,con khỉ,0
vsl/con_kie61n.pose,vi,vsl,0,0,con kiến,con kiến,0
vsl/con_lu72a.pose,vi,vsl,0,0,con lừa,con lừa,0
vsl/con_muo64i.pose,vi,vsl,0,0,con muỗi,con muỗi,0
vsl/con_nai.pose,vi,vsl,0,0,con nai,con nai,0
vsl/con_ngu7o72i.pose,vi,vsl,0,0,con người,con người,0
vsl/con_nhe65n.pose,vi,vsl,0,0,con nhện,con nhện,0
vsl/con_nuo6i.pose,vi,vsl,0,0,con nuôi,con nuôi,0
vsl/con_o61c.pose,vi,vsl,0,0,con ốc,con ốc,0
vsl/con_ong.pose,vi,vsl,0,0,con ong,con ong,0
vsl/con_ra81n.pose,vi,vsl,0,0,con rắn,con rắn,0
vsl/con_ro61i.pose,vi,vsl,0,0,con rối,con rối,0
vsl/con_ruo62i.pose,vi,vsl,0,0,con ruồi,con ruồi,0
vsl/con_sa6u.pose,vi,vsl,0,0,con sâu,con sâu,0
vsl/con_so61.pose,vi,vsl,0,0,con số,con số,0
vsl/con_so6ng.pose,vi,vsl,0,0,con sông,con sông,0
vsl/con_su7_tu73.pose,vi,vsl,0,0,con sư tử,con sư tử,0
vsl/con_ta82m.pose,vi,vsl,0,0,con tằm,con tằm,0
vsl/con_te6_gia1c.pose,vi,vsl,0,0,con tê giác,con tê giác,0
vsl/con_tho3.pose,vi,vsl,0,0,con thỏ,con thỏ,0
vsl/con_trai.pose,vi,vsl,0,0,con trai,con trai,0
vsl/con_tro3.pose,vi,vsl,0,0,con trỏ,con trỏ,0
vsl/con_vi5t.pose,vi,vsl,0,0,con vịt,con vịt,0
vsl/corona.pose,vi,vsl,0,0,corona,corona,0
vsl/co_gia65t.pose,vi,vsl,0,0,co giật,co giật,0
vsl/cu2i_cho3.pose,vi,vsl,0,0,cùi chỏ,cùi chỏ,0
vsl/cu3_ca3i_tra81ng.pose,vi,vsl,0,0,củ cải trắng,củ cải trắng,0
vsl/cu3_su_ha2o.pose,vi,vsl,0,0,củ su hào,củ su hào,0
vsl/cu4ng_va65y.pose,vi,vsl,0,0,cũng vậy,cũng vậy,0
vsl/cu5.pose,vi,vsl,0,0,cụ,cụ,0
vsl/cu5_d9o62.pose,vi,vsl,0,0,cụ đồ,cụ đồ,0
vsl/cu5_gia2.pose,vi,vsl,0,0,cụ già,cụ già,0
vsl/cu5_the63.pose,vi,vsl,0,0,cụ thể,cụ thể,0
vsl/cu73a_ha2ng.pose,vi,vsl,0,0,cửa hàng,cửa hàng,0
vsl/cu73a_ra_va2o.pose,vi,vsl,0,0,cửa ra vào,cửa ra vào,0
vsl/cu73_nha6n.pose,vi,vsl,0,0,cử nhân,cử nhân,0
vsl/cu7o72i.pose,vi,vsl,0,0,cười,cười,0
vsl/cu7o72i_nhe61ch_me1p.pose,vi,vsl,0,0,cười nhếch mép,cười nhếch mép,0
vsl/cua_d9o62ng.pose,vi,vsl,0,0,cua đồng,cua đồng,0
vsl/cung_ca61p.pose,vi,vsl,0,0,cung cấp,cung cấp,0
vsl/cung_d9ie65n.pose,vi,vsl,0,0,cung điện,cung điện,0
vsl/cung_te6n.pose,vi,vsl,0,0,cung tên,cung tên,0
vsl/cuo61i_na8m.pose,vi,vsl,0,0,cuối năm,cuối năm,0
vsl/d9a1m_ma.pose,vi,vsl,0,0,đám ma,đám ma,0
vsl/d9a1nh_nhau.pose,vi,vsl,0,0,đánh nhau,đánh nhau,0
vsl/d9a1_banh.pose,vi,vsl,0,0,đá banh,đá banh,0
vsl/d9a1_bo1ng.pose,vi,vsl,0,0,đá bóng,đá bóng,0
vsl/d9a2n.pose,vi,vsl,0,0,đàn,đàn,0
vsl/d9a2n_ba2.pose,vi,vsl,0,0,đàn bà,đàn bà,0
vsl/d9a3ng.pose,vi,vsl,0,0,đảng,đảng,0
vsl/d9a5o_d9u71c.pose,vi,vsl,0,0,đạo đức,đạo đức,0
vsl/d9a5o_die64n.pose,vi,vsl,0,0,đạo diễn,đạo diễn,0
vsl/d9a61t_ruo65ng.pose,vi,vsl,0,0,đất ruộng,đất ruộng,0
vsl/d9a62u.pose,vi,vsl,0,0,đầu,đầu,0
vsl/d9a62u_go61i.pose,vi,vsl,0,0,đầu gối,đầu gối,0
vsl/d9a62u_tie6n.pose,vi,vsl,0,0,đầu tiên,đầu tiên,0
vsl/d9a62u_tu7.pose,vi,vsl,0,0,đầu tư,đầu tư,0
vsl/d9a65u.pose,vi,vsl,0,0,đậu,đậu,0
vsl/d9a85c_d9ie63m.pose,vi,vsl,0,0,đặc điểm,đặc điểm,0
vsl/d9au.pose,vi,vsl,0,0,đau,đau,0
vsl/d9au_bu5ng.pose,vi,vsl,0,0,đau bụng,đau bụng,0
vsl/d9au_buo61t_nho1i_(_bo65_pha65n_sinh_du5c).pose,vi,vsl,0,0,đau buốt nhói ( bộ phận sinh dục),đau buốt nhói ( bộ phận sinh dục),0
vsl/d9au_buo61t_nho1i_(_d9a62u).pose,vi,vsl,0,0,đau buốt nhói ( đầu),đau buốt nhói ( đầu),0
vsl/d9au_cha6n.pose,vi,vsl,0,0,đau chân,đau chân,0
vsl/d9au_d9o65t_ngo65t.pose,vi,vsl,0,0,đau đột ngột,đau đột ngột,0
vsl/d9au_kho63.pose,vi,vsl,0,0,đau khổ,đau khổ,0
vsl/d9au_kie63u_ma5ch_d9a65p.pose,vi,vsl,0,0,đau kiểu mạch đập,đau kiểu mạch đập,0
vsl/d9au_ma81t_d9o3.pose,vi,vsl,0,0,đau mắt đỏ,đau mắt đỏ,0
vsl/d9au_nhu7_bi5_d9e2_ne1n_(d9a62u).pose,vi,vsl,0,0,đau như bị đè nén (đầu),đau như bị đè nén (đầu),0
vsl/d9au_nhu7_bi5_d9e2_ne1n_(ngu75c).pose,vi,vsl,0,0,đau như bị đè nén (ngực),đau như bị đè nén (ngực),0
vsl/d9au_no1ng_ra1t.pose,vi,vsl,0,0,đau nóng rát,đau nóng rát,0
vsl/d9au_ra8ng.pose,vi,vsl,0,0,đau răng,đau răng,0
vsl/d9au_tai.pose,vi,vsl,0,0,đau tai,đau tai,0
vsl/d9au_tu72ng_co7n.pose,vi,vsl,0,0,đau từng cơn,đau từng cơn,0
vsl/d9au_xuye6n_tha61u.pose,vi,vsl,0,0,đau xuyên thấu,đau xuyên thấu,0
vsl/d9a_d9a.pose,vi,vsl,0,0,đa đa,đa đa,0
vsl/d9a_kinh.pose,vi,vsl,0,0,đa kinh,đa kinh,0
vsl/d9e3.pose,vi,vsl,0,0,đẻ,đẻ,0
vsl/d9e61m.pose,vi,vsl,0,0,đếm,đếm,0
vsl/d9e65m.pose,vi,vsl,0,0,đệm,đệm,0
vsl/d9e65m_(ne65m).pose,vi,vsl,0,0,đệm (nệm),đệm (nệm),0
vsl/d9eo_bao_cao_su.pose,vi,vsl,0,0,đeo bao cao su,đeo bao cao su,0
vsl/d9e_do5a.pose,vi,vsl,0,0,đe dọa,đe dọa,0
vsl/d9i5a_chi3.pose,vi,vsl,0,0,địa chỉ,địa chỉ,0
vsl/d9ie61c.pose,vi,vsl,0,0,điếc,điếc,0
vsl/d9ie62u_tri5.pose,vi,vsl,0,0,điều trị,điều trị,0
vsl/d9ie63m.pose,vi,vsl,0,0,điểm,điểm,0
vsl/d9ie65n.pose,vi,vsl,0,0,điện,điện,0
vsl/d9ie6n.pose,vi,vsl,0,0,điên,điên,0
vsl/d9i_da5o.pose,vi,vsl,0,0,đi dạo,đi dạo,0
vsl/d9o2i.pose,vi,vsl,0,0,đòi,đòi,0
vsl/d9o2i_ho3i.pose,vi,vsl,0,0,đòi hỏi,đòi hỏi,0
vsl/d9o61i_la65p.pose,vi,vsl,0,0,đối lập,đối lập,0
vsl/d9o62ng_ba82ng_duye6n_ha3i_mie62n_trung.pose,vi,vsl,0,0,đồng bằng duyên hải miền trung,đồng bằng duyên hải miền trung,0
vsl/d9o62ng_ba82ng_so6ng_cu73u_long.pose,vi,vsl,0,0,đồng bằng sông cửu long,đồng bằng sông cửu long,0
vsl/d9o62ng_ba82ng_so6ng_ho62ng.pose,vi,vsl,0,0,đồng bằng sông hồng,đồng bằng sông hồng,0
vsl/d9o62ng_ho62.pose,vi,vsl,0,0,đồng hồ,đồng hồ,0
vsl/d9o62ng_ti1nh_nu74.pose,vi,vsl,0,0,đồng tính nữ,đồng tính nữ,0
vsl/d9o62_a8n.pose,vi,vsl,0,0,đồ ăn,đồ ăn,0
vsl/d9o63i_mo71i.pose,vi,vsl,0,0,đổi mới,đổi mới,0
vsl/d9o63_mo62_ho6i_tro65m.pose,vi,vsl,0,0,đổ mồ hôi trộm,đổ mồ hôi trộm,0
vsl/d9o65i_thie61u_nie6n.pose,vi,vsl,0,0,đội thiếu niên,đội thiếu niên,0
vsl/d9o65ng_giu7o72ng.pose,vi,vsl,0,0,động giường,động giường,0
vsl/d9o65t_quy5.pose,vi,vsl,0,0,đột quỵ,đột quỵ,0
vsl/d9o6i_cha6n.pose,vi,vsl,0,0,đôi chân,đôi chân,0
vsl/d9o6i_tay.pose,vi,vsl,0,0,đôi tay,đôi tay,0
vsl/d9o75i_cho72.pose,vi,vsl,0,0,đợi chờ,đợi chờ,0
vsl/d9o_d9ie65n_na4o_d9o62.pose,vi,vsl,0,0,đo điện não đồ,đo điện não đồ,0
